,DISTRICT,UPAZILA,STATION_ID,STATION_NAME,DATE,RAIN_FALL(mm),LATITUDE,LONGITUDE,WATER_LEVEL(m)
1475,Bandarban,Lama,CL317,Lama,15-jan-2021,0.0,21.81,92.19,6.0
1476,Bandarban,Lama,CL317,Lama,16-jan-2021,0.0,21.81,92.19,5.99
1477,Bandarban,Lama,CL317,Lama,17-jan-2021,0.0,21.81,92.19,6.0
1478,Bandarban,Lama,CL317,Lama,18-jan-2021,0.0,21.81,92.19,6.0
1479,Bandarban,Lama,CL317,Lama,19-jan-2021,0.0,21.81,92.19,6.0
1480,Bandarban,Lama,CL317,Lama,20-jan-2021,0.0,21.81,92.19,5.99
1481,Bandarban,Lama,CL317,Lama,21-jan-2021,0.0,21.81,92.19,5.99
1482,Bandarban,Lama,CL317,Lama,22-jan-2021,0.0,21.81,92.19,5.99
1483,Bandarban,Lama,CL317,Lama,23-jan-2021,0.0,21.81,92.19,5.99
1484,Bandarban,Lama,CL317,Lama,24-jan-2021,0.0,21.81,92.19,5.98
1485,Bandarban,Lama,CL317,Lama,25-jan-2021,0.0,21.81,92.19,5.97
1486,Bandarban,Lama,CL317,Lama,26-jan-2021,0.0,21.81,92.19,5.96
1487,Bandarban,Lama,CL317,Lama,27-jan-2021,0.0,21.81,92.19,5.95
1488,Bandarban,Lama,CL317,Lama,28-jan-2021,0.0,21.81,92.19,5.94
1489,Bandarban,Lama,CL317,Lama,29-jan-2021,0.0,21.81,92.19,5.93
1490,Bandarban,Lama,CL317,Lama,30-jan-2021,0.0,21.81,92.19,5.92
1491,Bandarban,Lama,CL317,Lama,31-jan-2021,0.0,21.81,92.19,5.91
1492,Bandarban,Lama,CL317,Lama,01-feb-2021,0.0,21.81,92.19,5.91
1493,Bandarban,Lama,CL317,Lama,02-feb-2021,0.0,21.81,92.19,5.9
1494,Bandarban,Lama,CL317,Lama,03-feb-2021,0.0,21.81,92.19,5.89
1495,Bandarban,Lama,CL317,Lama,04-feb-2021,0.0,21.81,92.19,5.89
1496,Bandarban,Lama,CL317,Lama,05-feb-2021,0.0,21.81,92.19,5.89
1497,Bandarban,Lama,CL317,Lama,06-feb-2021,0.0,21.81,92.19,5.88
1498,Bandarban,Lama,CL317,Lama,07-feb-2021,0.0,21.81,92.19,5.88
1499,Bandarban,Lama,CL317,Lama,08-feb-2021,0.0,21.81,92.19,5.88
1500,Bandarban,Lama,CL317,Lama,09-feb-2021,0.0,21.81,92.19,5.88
1501,Bandarban,Lama,CL317,Lama,10-feb-2021,0.0,21.81,92.19,5.87
1502,Bandarban,Lama,CL317,Lama,11-feb-2021,0.0,21.81,92.19,5.87
1503,Bandarban,Lama,CL317,Lama,12-feb-2021,0.0,21.81,92.19,5.87
1504,Bandarban,Lama,CL317,Lama,13-feb-2021,0.0,21.81,92.19,5.87
1505,Bandarban,Lama,CL317,Lama,14-feb-2021,0.0,21.81,92.19,5.87
1506,Bandarban,Lama,CL317,Lama,15-feb-2021,0.0,21.81,92.19,5.86
1507,Bandarban,Lama,CL317,Lama,16-feb-2021,0.0,21.81,92.19,5.86
1508,Bandarban,Lama,CL317,Lama,17-feb-2021,0.0,21.81,92.19,5.86
1509,Bandarban,Lama,CL317,Lama,18-feb-2021,0.0,21.81,92.19,5.86
1510,Bandarban,Lama,CL317,Lama,19-feb-2021,0.0,21.81,92.19,5.89
1511,Bandarban,Lama,CL317,Lama,20-feb-2021,0.0,21.81,92.19,6.24
1512,Bandarban,Lama,CL317,Lama,21-feb-2021,0.0,21.81,92.19,6.23
1513,Bandarban,Lama,CL317,Lama,22-feb-2021,0.0,21.81,92.19,6.23
1514,Bandarban,Lama,CL317,Lama,23-feb-2021,0.0,21.81,92.19,6.22
1515,Bandarban,Lama,CL317,Lama,24-feb-2021,0.0,21.81,92.19,6.22
1516,Bandarban,Lama,CL317,Lama,25-feb-2021,0.0,21.81,92.19,6.21
1517,Bandarban,Lama,CL317,Lama,26-feb-2021,0.0,21.81,92.19,6.21
1518,Bandarban,Lama,CL317,Lama,27-feb-2021,0.0,21.81,92.19,6.21
1519,Bandarban,Lama,CL317,Lama,28-feb-2021,0.0,21.81,92.19,6.2
1520,Bandarban,Lama,CL317,Lama,01-mar-2021,0.0,21.81,92.19,6.2
1521,Bandarban,Lama,CL317,Lama,02-mar-2021,0.0,21.81,92.19,6.2
1522,Bandarban,Lama,CL317,Lama,03-mar-2021,0.0,21.81,92.19,6.21
1523,Bandarban,Lama,CL317,Lama,04-mar-2021,0.0,21.81,92.19,6.2
1524,Bandarban,Lama,CL317,Lama,05-mar-2021,0.0,21.81,92.19,6.19
1525,Bandarban,Lama,CL317,Lama,06-mar-2021,0.0,21.81,92.19,6.19
1526,Bandarban,Lama,CL317,Lama,07-mar-2021,0.0,21.81,92.19,6.19
1527,Bandarban,Lama,CL317,Lama,08-mar-2021,0.0,21.81,92.19,6.2
1528,Bandarban,Lama,CL317,Lama,09-mar-2021,0.0,21.81,92.19,6.2
1529,Bandarban,Lama,CL317,Lama,10-mar-2021,0.0,21.81,92.19,6.2
1530,Bandarban,Lama,CL317,Lama,11-mar-2021,0.0,21.81,92.19,6.19
1531,Bandarban,Lama,CL317,Lama,12-mar-2021,0.0,21.81,92.19,6.19
1532,Bandarban,Lama,CL317,Lama,13-mar-2021,0.0,21.81,92.19,6.2
1533,Bandarban,Lama,CL317,Lama,14-mar-2021,0.0,21.81,92.19,6.19
1534,Bandarban,Lama,CL317,Lama,15-mar-2021,0.0,21.81,92.19,6.19
1535,Bandarban,Lama,CL317,Lama,16-mar-2021,0.0,21.81,92.19,6.18
1536,Bandarban,Lama,CL317,Lama,17-mar-2021,0.0,21.81,92.19,6.18
1537,Bandarban,Lama,CL317,Lama,18-mar-2021,0.0,21.81,92.19,6.17
1538,Bandarban,Lama,CL317,Lama,19-mar-2021,0.0,21.81,92.19,6.17
1539,Bandarban,Lama,CL317,Lama,20-mar-2021,0.0,21.81,92.19,6.16
1540,Bandarban,Lama,CL317,Lama,21-mar-2021,0.0,21.81,92.19,6.16
1541,Bandarban,Lama,CL317,Lama,22-mar-2021,0.0,21.81,92.19,6.16
1542,Bandarban,Lama,CL317,Lama,23-mar-2021,0.0,21.81,92.19,6.16
1543,Bandarban,Lama,CL317,Lama,24-mar-2021,0.0,21.81,92.19,6.15
1544,Bandarban,Lama,CL317,Lama,25-mar-2021,0.0,21.81,92.19,6.15
1545,Bandarban,Lama,CL317,Lama,26-mar-2021,0.0,21.81,92.19,6.15
1546,Bandarban,Lama,CL317,Lama,27-mar-2021,0.0,21.81,92.19,6.15
1547,Bandarban,Lama,CL317,Lama,28-mar-2021,0.0,21.81,92.19,6.15
1548,Bandarban,Lama,CL317,Lama,29-mar-2021,0.0,21.81,92.19,6.15
1549,Bandarban,Lama,CL317,Lama,30-mar-2021,0.0,21.81,92.19,6.16
1550,Bandarban,Lama,CL317,Lama,31-mar-2021,0.0,21.81,92.19,6.16
1551,Bandarban,Lama,CL317,Lama,01-apr-2021,0.0,21.81,92.19,6.16
1552,Bandarban,Lama,CL317,Lama,02-apr-2021,0.0,21.81,92.19,6.15
1553,Bandarban,Lama,CL317,Lama,03-apr-2021,0.0,21.81,92.19,6.15
1554,Bandarban,Lama,CL317,Lama,04-apr-2021,0.0,21.81,92.19,6.14
1555,Bandarban,Lama,CL317,Lama,05-apr-2021,17.4,21.81,92.19,6.18
1556,Bandarban,Lama,CL317,Lama,06-apr-2021,0.0,21.81,92.19,6.22
1557,Bandarban,Lama,CL317,Lama,07-apr-2021,0.0,21.81,92.19,6.21
1558,Bandarban,Lama,CL317,Lama,08-apr-2021,0.0,21.81,92.19,6.19
1559,Bandarban,Lama,CL317,Lama,09-apr-2021,0.0,21.81,92.19,6.18
1560,Bandarban,Lama,CL317,Lama,10-apr-2021,0.0,21.81,92.19,6.17
1561,Bandarban,Lama,CL317,Lama,11-apr-2021,0.0,21.81,92.19,6.17
1562,Bandarban,Lama,CL317,Lama,12-apr-2021,0.0,21.81,92.19,6.16
1563,Bandarban,Lama,CL317,Lama,13-apr-2021,0.0,21.81,92.19,6.16
1564,Bandarban,Lama,CL317,Lama,14-apr-2021,0.0,21.81,92.19,6.15
1565,Bandarban,Lama,CL317,Lama,15-apr-2021,0.0,21.81,92.19,6.15
1566,Bandarban,Lama,CL317,Lama,16-apr-2021,0.0,21.81,92.19,6.14
1567,Bandarban,Lama,CL317,Lama,17-apr-2021,0.0,21.81,92.19,6.16
1568,Bandarban,Lama,CL317,Lama,18-apr-2021,0.0,21.81,92.19,6.15
1569,Bandarban,Lama,CL317,Lama,19-apr-2021,0.0,21.81,92.19,6.15
1570,Bandarban,Lama,CL317,Lama,20-apr-2021,0.0,21.81,92.19,6.14
1571,Bandarban,Lama,CL317,Lama,21-apr-2021,0.0,21.81,92.19,6.13
1572,Bandarban,Lama,CL317,Lama,22-apr-2021,0.0,21.81,92.19,6.13
1573,Bandarban,Lama,CL317,Lama,23-apr-2021,0.0,21.81,92.19,6.12
1574,Bandarban,Lama,CL317,Lama,24-apr-2021,0.0,21.81,92.19,6.11
1575,Bandarban,Lama,CL317,Lama,25-apr-2021,0.0,21.81,92.19,6.1
1576,Bandarban,Lama,CL317,Lama,26-apr-2021,0.0,21.81,92.19,6.1
1577,Bandarban,Lama,CL317,Lama,27-apr-2021,0.0,21.81,92.19,6.11
1578,Bandarban,Lama,CL317,Lama,28-apr-2021,0.0,21.81,92.19,6.1
1579,Bandarban,Lama,CL317,Lama,29-apr-2021,0.0,21.81,92.19,6.1
1580,Bandarban,Lama,CL317,Lama,30-apr-2021,0.0,21.81,92.19,6.1
1581,Bandarban,Lama,CL317,Lama,01-may-2021,4.6,21.81,92.19,6.220000000000001
1582,Bandarban,Lama,CL317,Lama,02-may-2021,0.0,21.81,92.19,6.248
1583,Bandarban,Lama,CL317,Lama,03-may-2021,0.0,21.81,92.19,6.136
1584,Bandarban,Lama,CL317,Lama,04-may-2021,0.0,21.81,92.19,6.12
1585,Bandarban,Lama,CL317,Lama,05-may-2021,1.2,21.81,92.19,6.118
1586,Bandarban,Lama,CL317,Lama,06-may-2021,0.0,21.81,92.19,6.104
1587,Bandarban,Lama,CL317,Lama,07-may-2021,0.0,21.81,92.19,6.1
1588,Bandarban,Lama,CL317,Lama,08-may-2021,0.0,21.81,92.19,6.093999999999999
1589,Bandarban,Lama,CL317,Lama,09-may-2021,12.7,21.81,92.19,6.104
1590,Bandarban,Lama,CL317,Lama,10-may-2021,0.0,21.81,92.19,6.128
1591,Bandarban,Lama,CL317,Lama,11-may-2021,6.0,21.81,92.19,6.14
1592,Bandarban,Lama,CL317,Lama,12-may-2021,37.0,21.81,92.19,6.338
1593,Bandarban,Lama,CL317,Lama,13-may-2021,41.0,21.81,92.19,6.504
1594,Bandarban,Lama,CL317,Lama,14-may-2021,48.0,21.81,92.19,6.446000000000001
1595,Bandarban,Lama,CL317,Lama,15-may-2021,26.0,21.81,92.19,6.318
1596,Bandarban,Lama,CL317,Lama,16-may-2021,0.0,21.81,92.19,6.268
1597,Bandarban,Lama,CL317,Lama,17-may-2021,0.0,21.81,92.19,6.182
1598,Bandarban,Lama,CL317,Lama,18-may-2021,0.0,21.81,92.19,6.162000000000001
1599,Bandarban,Lama,CL317,Lama,19-may-2021,0.0,21.81,92.19,6.122
1600,Bandarban,Lama,CL317,Lama,20-may-2021,0.0,21.81,92.19,6.13
1601,Bandarban,Lama,CL317,Lama,21-may-2021,0.0,21.81,92.19,6.104
1602,Bandarban,Lama,CL317,Lama,22-may-2021,0.0,21.81,92.19,6.093999999999999
1603,Bandarban,Lama,CL317,Lama,23-may-2021,0.0,21.81,92.19,6.1
1604,Bandarban,Lama,CL317,Lama,24-may-2021,51.0,21.81,92.19,7.078
1605,Bandarban,Lama,CL317,Lama,25-may-2021,1.3,21.81,92.19,6.692
1606,Bandarban,Lama,CL317,Lama,26-may-2021,2.7,21.81,92.19,6.318
1607,Bandarban,Lama,CL317,Lama,27-may-2021,8.6,21.81,92.19,6.236
1608,Bandarban,Lama,CL317,Lama,28-may-2021,0.0,21.81,92.19,6.214
1609,Bandarban,Lama,CL317,Lama,29-may-2021,0.0,21.81,92.19,6.242
1610,Bandarban,Lama,CL317,Lama,30-may-2021,0.0,21.81,92.19,6.19
1611,Bandarban,Lama,CL317,Lama,31-may-2021,0.0,21.81,92.19,6.164
1612,Bandarban,Lama,CL317,Lama,01-jun-2021,15.0,21.81,92.19,6.224
1613,Bandarban,Lama,CL317,Lama,02-jun-2021,47.0,21.81,92.19,7.324
1614,Bandarban,Lama,CL317,Lama,03-jun-2021,26.0,21.81,92.19,6.8180000000000005
1615,Bandarban,Lama,CL317,Lama,04-jun-2021,42.0,21.81,92.19,6.843999999999999
1616,Bandarban,Lama,CL317,Lama,05-jun-2021,37.0,21.81,92.19,7.1819999999999995
1617,Bandarban,Lama,CL317,Lama,06-jun-2021,17.0,21.81,92.19,7.8
1618,Bandarban,Lama,CL317,Lama,07-jun-2021,32.0,21.81,92.19,7.928
1619,Bandarban,Lama,CL317,Lama,08-jun-2021,65.5,21.81,92.19,7.452
1620,Bandarban,Lama,CL317,Lama,09-jun-2021,0.0,21.81,92.19,7.08
1621,Bandarban,Lama,CL317,Lama,10-jun-2021,9.0,21.81,92.19,6.840000000000001
1622,Bandarban,Lama,CL317,Lama,11-jun-2021,1.2,21.81,92.19,6.798
1623,Bandarban,Lama,CL317,Lama,12-jun-2021,0.0,21.81,92.19,6.664
1624,Bandarban,Lama,CL317,Lama,13-jun-2021,0.0,21.81,92.19,6.5120000000000005
1625,Bandarban,Lama,CL317,Lama,14-jun-2021,4.6,21.81,92.19,6.418000000000001
1626,Bandarban,Lama,CL317,Lama,15-jun-2021,6.0,21.81,92.19,6.486
1627,Bandarban,Lama,CL317,Lama,16-jun-2021,4.2,21.81,92.19,6.712000000000001
1628,Bandarban,Lama,CL317,Lama,17-jun-2021,3.8,21.81,92.19,6.7379999999999995
1629,Bandarban,Lama,CL317,Lama,18-jun-2021,5.7,21.81,92.19,6.976000000000001
1630,Bandarban,Lama,CL317,Lama,19-jun-2021,87.0,21.81,92.19,8.776
1631,Bandarban,Lama,CL317,Lama,20-jun-2021,114.0,21.81,92.19,9.532
1632,Bandarban,Lama,CL317,Lama,21-jun-2021,47.0,21.81,92.19,8.216
1633,Bandarban,Lama,CL317,Lama,22-jun-2021,2.4,21.81,92.19,7.394
1634,Bandarban,Lama,CL317,Lama,23-jun-2021,0.0,21.81,92.19,7.118
1635,Bandarban,Lama,CL317,Lama,24-jun-2021,70.0,21.81,92.19,7.890000000000001
1636,Bandarban,Lama,CL317,Lama,25-jun-2021,3.5,21.81,92.19,7.436
1637,Bandarban,Lama,CL317,Lama,26-jun-2021,1.12,21.81,92.19,7.090000000000001
1638,Bandarban,Lama,CL317,Lama,27-jun-2021,0.0,21.81,92.19,6.814
1639,Bandarban,Lama,CL317,Lama,28-jun-2021,3.2,21.81,92.19,6.688
1640,Bandarban,Lama,CL317,Lama,29-jun-2021,7.2,21.81,92.19,6.843999999999999
1641,Bandarban,Lama,CL317,Lama,30-jun-2021,14.6,21.81,92.19,7.638
1642,Bandarban,Lama,CL317,Lama,01-jul-2021,184.0,21.81,92.19,10.74
1643,Bandarban,Lama,CL317,Lama,02-jul-2021,6.2,21.81,92.19,9.174000000000001
1644,Bandarban,Lama,CL317,Lama,03-jul-2021,4.2,21.81,92.19,7.94
1645,Bandarban,Lama,CL317,Lama,04-jul-2021,14.0,21.81,92.19,7.892
1646,Bandarban,Lama,CL317,Lama,05-jul-2021,33.0,21.81,92.19,7.946000000000001
1647,Bandarban,Lama,CL317,Lama,06-jul-2021,12.0,21.81,92.19,7.481999999999999
1648,Bandarban,Lama,CL317,Lama,07-jul-2021,14.5,21.81,92.19,7.62
1649,Bandarban,Lama,CL317,Lama,08-jul-2021,7.3,21.81,92.19,7.537999999999999
1650,Bandarban,Lama,CL317,Lama,09-jul-2021,0.0,21.81,92.19,7.176
1651,Bandarban,Lama,CL317,Lama,10-jul-2021,5.6,21.81,92.19,8.028
1652,Bandarban,Lama,CL317,Lama,11-jul-2021,41.5,21.81,92.19,8.114
1653,Bandarban,Lama,CL317,Lama,12-jul-2021,23.0,21.81,92.19,8.292
1654,Bandarban,Lama,CL317,Lama,13-jul-2021,27.0,21.81,92.19,7.786
1655,Bandarban,Lama,CL317,Lama,14-jul-2021,1.2,21.81,92.19,7.508
1656,Bandarban,Lama,CL317,Lama,15-jul-2021,1.6,21.81,92.19,7.57
1657,Bandarban,Lama,CL317,Lama,16-jul-2021,0.0,21.81,92.19,7.548
1658,Bandarban,Lama,CL317,Lama,17-jul-2021,74.0,21.81,92.19,7.548
1659,Bandarban,Lama,CL317,Lama,18-jul-2021,6.7,21.81,92.19,7.794
1660,Bandarban,Lama,CL317,Lama,19-jul-2021,70.3,21.81,92.19,7.956
1661,Bandarban,Lama,CL317,Lama,20-jul-2021,5.4,21.81,92.19,7.648000000000001
1662,Bandarban,Lama,CL317,Lama,21-jul-2021,0.0,21.81,92.19,7.4079999999999995
1663,Bandarban,Lama,CL317,Lama,22-jul-2021,4.3,21.81,92.19,7.1659999999999995
1664,Bandarban,Lama,CL317,Lama,23-jul-2021,13.0,21.81,92.19,7.787999999999999
1665,Bandarban,Lama,CL317,Lama,24-jul-2021,92.0,21.81,92.19,8.959999999999999
1666,Bandarban,Lama,CL317,Lama,25-jul-2021,21.0,21.81,92.19,8.41
1667,Bandarban,Lama,CL317,Lama,26-jul-2021,7.0,21.81,92.19,7.928
1668,Bandarban,Lama,CL317,Lama,27-jul-2021,118.0,21.81,92.19,11.870000000000001
1669,Bandarban,Lama,CL317,Lama,28-jul-2021,132.0,21.81,92.19,12.862
1670,Bandarban,Lama,CL317,Lama,29-jul-2021,215.0,21.81,92.19,13.498
1671,Bandarban,Lama,CL317,Lama,30-jul-2021,78.0,21.81,92.19,10.218
1672,Bandarban,Lama,CL317,Lama,31-jul-2021,26.0,21.81,92.19,9.844
1673,Bandarban,Lama,CL317,Lama,01-aug-2021,91.0,21.81,92.19,10.79
1674,Bandarban,Lama,CL317,Lama,02-aug-2021,33.0,21.81,92.19,9.193999999999999
1675,Bandarban,Lama,CL317,Lama,03-aug-2021,15.0,21.81,92.19,8.648
1676,Bandarban,Lama,CL317,Lama,04-aug-2021,27.0,21.81,92.19,8.192
1677,Bandarban,Lama,CL317,Lama,05-aug-2021,0.0,21.81,92.19,7.878
1678,Bandarban,Lama,CL317,Lama,06-aug-2021,7.0,21.81,92.19,8.18
1679,Bandarban,Lama,CL317,Lama,07-aug-2021,0.0,21.81,92.19,7.76
1680,Bandarban,Lama,CL317,Lama,08-aug-2021,64.0,21.81,92.19,9.398
1681,Bandarban,Lama,CL317,Lama,09-aug-2021,59.0,21.81,92.19,8.78
1682,Bandarban,Lama,CL317,Lama,10-aug-2021,48.0,21.81,92.19,8.416
1683,Bandarban,Lama,CL317,Lama,11-aug-2021,111.0,21.81,92.19,8.614
1684,Bandarban,Lama,CL317,Lama,12-aug-2021,5.0,21.81,92.19,8.14
1685,Bandarban,Lama,CL317,Lama,13-aug-2021,3.0,21.81,92.19,7.912000000000001
1686,Bandarban,Lama,CL317,Lama,14-aug-2021,24.0,21.81,92.19,7.848000000000001
1687,Bandarban,Lama,CL317,Lama,15-aug-2021,0.0,21.81,92.19,7.65
1688,Bandarban,Lama,CL317,Lama,16-aug-2021,40.0,21.81,92.19,8.462
1689,Bandarban,Lama,CL317,Lama,17-aug-2021,34.0,21.81,92.19,8.078
1690,Bandarban,Lama,CL317,Lama,18-aug-2021,26.0,21.81,92.19,7.956
1691,Bandarban,Lama,CL317,Lama,19-aug-2021,6.0,21.81,92.19,7.8340000000000005
1692,Bandarban,Lama,CL317,Lama,20-aug-2021,3.0,21.81,92.19,7.659999999999999
1693,Bandarban,Lama,CL317,Lama,21-aug-2021,4.8,21.81,92.19,7.7620000000000005
1694,Bandarban,Lama,CL317,Lama,22-aug-2021,31.0,21.81,92.19,7.656000000000001
1695,Bandarban,Lama,CL317,Lama,23-aug-2021,17.0,21.81,92.19,7.854000000000001
1696,Bandarban,Lama,CL317,Lama,24-aug-2021,19.0,21.81,92.19,8.03
1697,Bandarban,Lama,CL317,Lama,25-aug-2021,77.0,21.81,92.19,9.006
1698,Bandarban,Lama,CL317,Lama,26-aug-2021,43.0,21.81,92.19,8.296000000000001
1699,Bandarban,Lama,CL317,Lama,27-aug-2021,26.0,21.81,92.19,8.118
1700,Bandarban,Lama,CL317,Lama,28-aug-2021,9.0,21.81,92.19,7.734
1701,Bandarban,Lama,CL317,Lama,29-aug-2021,2.0,21.81,92.19,7.537999999999999
1702,Bandarban,Lama,CL317,Lama,30-aug-2021,5.6,21.81,92.19,7.4719999999999995
1703,Bandarban,Lama,CL317,Lama,31-aug-2021,1.7,21.81,92.19,7.372
1704,Bandarban,Lama,CL317,Lama,01-sep-2021,4.7,21.81,92.19,7.612
1705,Bandarban,Lama,CL317,Lama,02-sep-2021,19.0,21.81,92.19,8.48
1706,Bandarban,Lama,CL317,Lama,03-sep-2021,3.0,21.81,92.19,7.624
1707,Bandarban,Lama,CL317,Lama,04-sep-2021,12.0,21.81,92.19,7.798
1708,Bandarban,Lama,CL317,Lama,05-sep-2021,24.0,21.81,92.19,7.742
1709,Bandarban,Lama,CL317,Lama,06-sep-2021,7.0,21.81,92.19,7.55
1710,Bandarban,Lama,CL317,Lama,07-sep-2021,2.6,21.81,92.19,7.306
1711,Bandarban,Lama,CL317,Lama,08-sep-2021,1.4,21.81,92.19,7.244
1712,Bandarban,Lama,CL317,Lama,09-sep-2021,10.8,21.81,92.19,7.264
1713,Bandarban,Lama,CL317,Lama,10-sep-2021,8.5,21.81,92.19,7.578
1714,Bandarban,Lama,CL317,Lama,11-sep-2021,4.8,21.81,92.19,7.279999999999999
1715,Bandarban,Lama,CL317,Lama,12-sep-2021,1.2,21.81,92.19,7.15
1716,Bandarban,Lama,CL317,Lama,13-sep-2021,1.6,21.81,92.19,7.06
1717,Bandarban,Lama,CL317,Lama,14-sep-2021,0.0,21.81,92.19,7.0
1718,Bandarban,Lama,CL317,Lama,15-sep-2021,0.0,21.81,92.19,6.926
1719,Bandarban,Lama,CL317,Lama,16-sep-2021,28.0,21.81,92.19,7.366
1720,Bandarban,Lama,CL317,Lama,17-sep-2021,33.0,21.81,92.19,7.529999999999999
1721,Bandarban,Lama,CL317,Lama,18-sep-2021,23.0,21.81,92.19,7.686
1722,Bandarban,Lama,CL317,Lama,19-sep-2021,41.0,21.81,92.19,7.601999999999999
1723,Bandarban,Lama,CL317,Lama,20-sep-2021,7.0,21.81,92.19,7.484
1724,Bandarban,Lama,CL317,Lama,21-sep-2021,31.0,21.81,92.19,7.384
1725,Bandarban,Lama,CL317,Lama,22-sep-2021,0.0,21.81,92.19,7.1739999999999995
1726,Bandarban,Lama,CL317,Lama,23-sep-2021,0.0,21.81,92.19,7.048
1727,Bandarban,Lama,CL317,Lama,24-sep-2021,0.0,21.81,92.19,7.1659999999999995
1728,Bandarban,Lama,CL317,Lama,25-sep-2021,0.0,21.81,92.19,7.128
1729,Bandarban,Lama,CL317,Lama,26-sep-2021,23.0,21.81,92.19,7.122
1730,Bandarban,Lama,CL317,Lama,27-sep-2021,7.3,21.81,92.19,7.944
1731,Bandarban,Lama,CL317,Lama,28-sep-2021,21.0,21.81,92.19,7.529999999999999
1732,Bandarban,Lama,CL317,Lama,29-sep-2021,14.0,21.81,92.19,7.4079999999999995
1733,Bandarban,Lama,CL317,Lama,30-sep-2021,9.0,21.81,92.19,7.367999999999999
1734,Bandarban,Lama,CL317,Lama,01-oct-2021,0.0,21.81,92.19,7.228
1735,Bandarban,Lama,CL317,Lama,02-oct-2021,0.0,21.81,92.19,7.662000000000001
1736,Bandarban,Lama,CL317,Lama,03-oct-2021,5.0,21.81,92.19,7.428
1737,Bandarban,Lama,CL317,Lama,04-oct-2021,0.0,21.81,92.19,7.192
1738,Bandarban,Lama,CL317,Lama,05-oct-2021,0.0,21.81,92.19,7.095999999999999
1739,Bandarban,Lama,CL317,Lama,06-oct-2021,0.0,21.81,92.19,7.064
1740,Bandarban,Lama,CL317,Lama,07-oct-2021,0.0,21.81,92.19,7.090000000000001
1741,Bandarban,Lama,CL317,Lama,08-oct-2021,0.0,21.81,92.19,7.058
1742,Bandarban,Lama,CL317,Lama,09-oct-2021,31.0,21.81,92.19,7.081999999999999
1743,Bandarban,Lama,CL317,Lama,10-oct-2021,4.7,21.81,92.19,7.098000000000001
1744,Bandarban,Lama,CL317,Lama,11-oct-2021,1.6,21.81,92.19,7.19
1745,Bandarban,Lama,CL317,Lama,12-oct-2021,17.0,21.81,92.19,7.952
1746,Bandarban,Lama,CL317,Lama,13-oct-2021,5.4,21.81,92.19,7.2620000000000005
1747,Bandarban,Lama,CL317,Lama,14-oct-2021,0.0,21.81,92.19,7.128
1748,Bandarban,Lama,CL317,Lama,15-oct-2021,0.0,21.81,92.19,6.944
1749,Bandarban,Lama,CL317,Lama,16-oct-2021,56.0,21.81,92.19,7.2299999999999995
1750,Bandarban,Lama,CL317,Lama,17-oct-2021,8.0,21.81,92.19,7.13
1751,Bandarban,Lama,CL317,Lama,18-oct-2021,0.0,21.81,92.19,6.996
1752,Bandarban,Lama,CL317,Lama,19-oct-2021,16.0,21.81,92.19,7.124
1753,Bandarban,Lama,CL317,Lama,20-oct-2021,31.0,21.81,92.19,7.5
1754,Bandarban,Lama,CL317,Lama,21-oct-2021,26.0,21.81,92.19,7.366
1755,Bandarban,Lama,CL317,Lama,22-oct-2021,1.4,21.81,92.19,7.134
1756,Bandarban,Lama,CL317,Lama,23-oct-2021,0.0,21.81,92.19,6.9719999999999995
1757,Bandarban,Lama,CL317,Lama,24-oct-2021,0.0,21.81,92.19,6.876
1758,Bandarban,Lama,CL317,Lama,25-oct-2021,0.0,21.81,92.19,6.848000000000001
1759,Bandarban,Lama,CL317,Lama,26-oct-2021,0.0,21.81,92.19,6.9319999999999995
1760,Bandarban,Lama,CL317,Lama,27-oct-2021,0.0,21.81,92.19,6.798
1761,Bandarban,Lama,CL317,Lama,28-oct-2021,0.0,21.81,92.19,6.773999999999999
1762,Bandarban,Lama,CL317,Lama,29-oct-2021,0.0,21.81,92.19,6.758
1763,Bandarban,Lama,CL317,Lama,30-oct-2021,0.0,21.81,92.19,6.756
1764,Bandarban,Lama,CL317,Lama,31-oct-2021,0.0,21.81,92.19,6.69
1765,Bandarban,Lama,CL317,Lama,01-nov-2021,0.0,21.81,92.19,6.6659999999999995
1766,Bandarban,Lama,CL317,Lama,02-nov-2021,0.0,21.81,92.19,6.659999999999999
1767,Bandarban,Lama,CL317,Lama,03-nov-2021,0.0,21.81,92.19,6.659999999999999
1768,Bandarban,Lama,CL317,Lama,04-nov-2021,0.0,21.81,92.19,6.65
1769,Bandarban,Lama,CL317,Lama,05-nov-2021,0.0,21.81,92.19,6.638
1770,Bandarban,Lama,CL317,Lama,06-nov-2021,0.0,21.81,92.19,6.708
1771,Bandarban,Lama,CL317,Lama,07-nov-2021,0.0,21.81,92.19,6.779999999999999
1772,Bandarban,Lama,CL317,Lama,08-nov-2021,0.0,21.81,92.19,6.769999999999999
1773,Bandarban,Lama,CL317,Lama,09-nov-2021,0.0,21.81,92.19,6.76
1774,Bandarban,Lama,CL317,Lama,10-nov-2021,0.0,21.81,92.19,6.748
1775,Bandarban,Lama,CL317,Lama,11-nov-2021,0.0,21.81,92.19,6.730000000000001
1776,Bandarban,Lama,CL317,Lama,12-nov-2021,0.0,21.81,92.19,6.717999999999999
1777,Bandarban,Lama,CL317,Lama,13-nov-2021,0.0,21.81,92.19,6.7
1778,Bandarban,Lama,CL317,Lama,14-nov-2021,0.0,21.81,92.19,6.68
